6085,TC-03822,CWIX 2021,*********************,Not Tested,f
6086,TC-03823,CWIX 2021,*********************,Success,f
6087,TC-03824,CWIX 2021,*********************,Interoperability Issue,f
6088,TC-03825,CWIX 2021,*********************,Success,f
6089,TC-03826,CWIX 2021,*********************,Not Tested,f
6090,TC-03827,CWIX 2021,*********************,Success,f
6091,TC-03828,CWIX 2021,*********************,Success,f
6092,TC-03829,CWIX 2021,*********************,Limited Success,f
6093,TC-03830,CWIX 2021,*********************,Success,f
6094,TC-03831,CWIX 2021,*********************,Success,f
6095,TC-03832,CWIX 2021,*********************,Not Tested,f
6096,TC-03833,CWIX 2021,*********************,Not Tested,f
6097,TC-03834,CWIX 2021,*********************,Not Tested,f
6098,TC-03835,CWIX 2021,*********************,Success,f
6099,TC-03836,CWIX 2021,*********************,Success,f
6100,TC-03837,CWIX 2021,*********************,Success,f
6101,TC-03838,CWIX 2021,*********************,Success,f
6102,TC-03839,CWIX 2021,*********************,Success,f
6103,TC-03840,CWIX 2021,*********************,Success,f
6104,TC-03841,CWIX 2021,*********************,Success,f
6105,TC-03842,CWIX 2021,*********************,Success,f
6106,TC-03843,CWIX 2021,*********************,Success,f
6107,TC-03844,CWIX 2021,*********************,Success,f
6108,TC-03845,CWIX 2021,*********************,Success,f
6109,TC-03846,CWIX 2021,*********************,Success,f
6110,TC-03847,CWIX 2021,*********************,Success,f
6111,TC-03848,CWIX 2021,*********************,Success,f
6112,TC-03849,CWIX 2021,*********************,Success,f
6113,TC-03850,CWIX 2021,*********************,Success,f
6114,TC-03851,CWIX 2021,*********************,Success,f
6115,TC-03852,CWIX 2021,*********************,Success,f
6116,TC-03853,CWIX 2021,*********************,Success,f
6117,TC-03854,CWIX 2021,*********************,Success,f
6118,TC-03855,CWIX 2021,*********************,Success,f
6119,TC-03856,CWIX 2021,*********************,Success,f
6120,TC-03857,CWIX 2021,*********************,Success,f
6121,TC-03858,CWIX 2021,*********************,Success,f
6122,TC-03859,CWIX 2021,*********************,Success,f
6123,TC-03860,CWIX 2021,*********************,Success,f
6124,TC-03861,CWIX 2021,*********************,Success,f
6125,TC-03862,CWIX 2021,*********************,Success,f
6126,TC-03863,CWIX 2021,*********************,Success,f
6127,TC-03864,CWIX 2021,*********************,Success,f
6128,TC-03865,CWIX 2021,*********************,Success,f
6129,TC-03866,CWIX 2021,*********************,Success,f
6130,TC-03867,CWIX 2021,*********************,Success,f
6131,TC-03868,CWIX 2021,*********************,Success,f
6132,TC-03869,CWIX 2021,*********************,Success,f
6133,TC-03870,CWIX 2021,*********************,Success,f
6134,TC-03871,CWIX 2021,*********************,Success,f
6135,TC-03872,CWIX 2021,*********************,Success,f
6136,TC-03873,CWIX 2021,*********************,Success,f
6137,TC-03874,CWIX 2021,*********************,Success,f
6138,TC-03875,CWIX 2021,*********************,Success,f
6139,TC-03876,CWIX 2021,*********************,Success,f
6140,TC-03877,CWIX 2021,*********************,Success,f
6141,TC-03878,CWIX 2021,*********************,Success,f
6142,TC-03879,CWIX 2021,*********************,Success,f
6143,TC-03880,CWIX 2021,*********************,Success,f
6144,TC-03881,CWIX 2021,*********************,Success,f
6145,TC-03885,CWIX 2021,*********************,Success,f
6146,TC-03886,CWIX 2021,*********************,Success,f
6147,TC-03887,CWIX 2021,*********************,Success,f
6148,TC-03888,CWIX 2021,*********************,Success,f
6149,TC-03889,CWIX 2021,*********************,Success,f
6150,TC-03892,CWIX 2021,*********************,Not Tested,f
6151,TC-03895,CWIX 2021,*********************,Not Tested,f
6152,TC-03898,CWIX 2021,*********************,Not Tested,f
6153,TC-03901,CWIX 2021,*********************,Not Tested,f
6154,TC-03905,CWIX 2021,*********************,Not Tested,f
6155,TC-03906,CWIX 2021,*********************,Not Tested,f
6156,TC-03907,CWIX 2021,*********************,Not Tested,f
6157,TC-03908,CWIX 2021,*********************,Success,f
6158,TC-03909,CWIX 2021,*********************,Success,f
6159,TC-03910,CWIX 2021,*********************,Success,f
6160,TC-03911,CWIX 2021,*********************,Success,f
6161,TC-03914,CWIX 2021,*********************,Success,f
6162,TC-03915,CWIX 2021,*********************,Success,f
6163,TC-03916,CWIX 2021,*********************,Success,f
6164,TC-03917,CWIX 2021,*********************,Success,f
6165,TC-03918,CWIX 2021,*********************,Success,f
6166,TC-03919,CWIX 2021,*********************,Success,f
6167,TC-03920,CWIX 2021,*********************,Success,f
6168,TC-03921,CWIX 2021,*********************,Success,f
6169,TC-03922,CWIX 2021,*********************,Success,f
6170,TC-03923,CWIX 2021,*********************,Success,f
6171,TC-03924,CWIX 2021,*********************,Success,f
6172,TC-03925,CWIX 2021,*********************,Success,f
6173,TC-03926,CWIX 2021,*********************,Success,f
6174,TC-03927,CWIX 2021,*********************,Success,f
6175,TC-03928,CWIX 2021,*********************,Success,f
6176,TC-03929,CWIX 2021,*********************,Success,f
6177,TC-03930,CWIX 2021,*********************,Success,f
6178,TC-03931,CWIX 2021,*********************,Success,f
6179,TC-03932,CWIX 2021,*********************,Limited Success,f
6180,TC-03933,CWIX 2021,*********************,Limited Success,f
6181,TC-03934,CWIX 2021,*********************,Limited Success,f
6182,TC-03955,CWIX 2021,*********************,Success,f
6183,TC-03956,CWIX 2021,*********************,Success,f
6184,TC-03957,CWIX 2021,*********************,Success,f
6185,TC-03958,CWIX 2021,*********************,Success,f
6186,TC-03961,CWIX 2021,*********************,Success,f
6187,TC-03963,CWIX 2021,*********************,Success,f
6188,TC-03966,CWIX 2021,*********************,Success,f
6189,TC-03968,CWIX 2021,*********************,Success,f
6190,TC-03970,CWIX 2021,*********************,Not Tested,f
6191,TC-03971,CWIX 2021,*********************,Limited Success,f
6192,TC-03972,CWIX 2021,*********************,Success,f
6193,TC-03973,CWIX 2021,*********************,Success,f
6194,TC-03974,CWIX 2021,*********************,Success,f
6195,TC-03976,CWIX 2021,*********************,Success,f
6196,TC-03977,CWIX 2021,*********************,Success,f
6197,TC-03978,CWIX 2021,*********************,Success,f
6198,TC-03979,CWIX 2021,*********************,Success,f
6199,TC-03980,CWIX 2021,*********************,Success,f
6200,TC-03981,CWIX 2021,*********************,Success,f
6201,TC-03982,CWIX 2021,*********************,Success,f
6202,TC-03983,CWIX 2021,*********************,Not Tested,f
6203,TC-03984,CWIX 2021,*********************,Success,f
6204,TC-03985,CWIX 2021,*********************,Success,f
6205,TC-03986,CWIX 2021,*********************,Success,f
6206,TC-03987,CWIX 2021,*********************,Success,f
6207,TC-03988,CWIX 2021,*********************,Not Tested,f
6208,TC-03989,CWIX 2021,*********************,Not Tested,f
6209,TC-03990,CWIX 2021,*********************,Not Tested,f
6210,TC-03991,CWIX 2021,*********************,Not Tested,f
6211,TC-03992,CWIX 2021,*********************,Success,f
6212,TC-03993,CWIX 2021,*********************,Success,f
6213,TC-03994,CWIX 2021,*********************,Success,f
6214,TC-03995,CWIX 2021,*********************,Success,f
6215,TC-03996,CWIX 2021,*********************,Success,f
6216,TC-03997,CWIX 2021,*********************,Success,f
6217,TC-03998,CWIX 2021,*********************,Success,f
6218,TC-03999,CWIX 2021,*********************,Success,f
6219,TC-04000,CWIX 2021,*********************,Success,f
6220,TC-04001,CWIX 2021,*********************,Success,f
6221,TC-04002,CWIX 2021,*********************,Success,f
6222,TC-04003,CWIX 2021,*********************,Success,f
6223,TC-04004,CWIX 2021,*********************,Success,f
6224,TC-04005,CWIX 2021,*********************,Success,f
6225,TC-04006,CWIX 2021,*********************,Success,f
6226,TC-04007,CWIX 2021,*********************,Limited Success,f
6227,TC-04008,CWIX 2021,*********************,Success,f
6228,TC-04009,CWIX 2021,*********************,Success,f
6229,TC-04010,CWIX 2021,*********************,Success,f
6230,TC-04011,CWIX 2021,*********************,Success,f
6231,TC-04012,CWIX 2021,*********************,Success,f
6232,TC-04013,CWIX 2021,*********************,Limited Success,f
6233,TC-04014,CWIX 2021,*********************,Success,f
6234,TC-04015,CWIX 2021,*********************,Success,f
6235,TC-04016,CWIX 2021,*********************,Not Tested,f
6236,TC-04017,CWIX 2021,*********************,Not Tested,f
6237,TC-04018,CWIX 2021,*********************,Not Tested,f
6238,TC-04019,CWIX 2021,*********************,Not Tested,f
6239,TC-04020,CWIX 2021,*********************,Not Tested,f
6240,TC-04021,CWIX 2021,*********************,Not Tested,f
6241,TC-04022,CWIX 2021,*********************,Success,f
6242,TC-04024,CWIX 2021,*********************,Success,f
6244,TC-04026,CWIX 2021,*********************,Interoperability Issue,f
6245,TC-04027,CWIX 2021,*********************,Limited Success,f
6246,TC-04028,CWIX 2021,*********************,Limited Success,f
6247,TC-04029,CWIX 2021,*********************,Not Tested,f
6248,TC-04030,CWIX 2021,*********************,Not Tested,f
6249,TC-04033,CWIX 2021,*********************,Success,f
6250,TC-04034,CWIX 2021,*********************,Interoperability Issue,f
6251,TC-04035,CWIX 2021,*********************,Limited Success,f
6252,TC-04036,CWIX 2021,*********************,Success,f
6253,TC-04037,CWIX 2021,*********************,Success,f
6254,TC-12547,CWIX 2021,*********************,Not Tested,f
6255,TC-04038,CWIX 2021,*********************,Success,f
6256,TC-04039,CWIX 2021,*********************,Success,f
6257,TC-04040,CWIX 2021,*********************,Success,f
6258,TC-04041,CWIX 2021,*********************,Success,f
6259,TC-04042,CWIX 2021,*********************,Success,f
6260,TC-04043,CWIX 2021,*********************,Success,f
6261,TC-04044,CWIX 2021,*********************,Success,f
6262,TC-04050,CWIX 2021,*********************,Limited Success,f
6263,TC-04054,CWIX 2021,*********************,Success,f
6264,TC-04055,CWIX 2021,*********************,Success,f
6265,TC-04056,CWIX 2021,*********************,Success,f
6266,TC-04057,CWIX 2021,*********************,Success,f
6267,TC-04058,CWIX 2021,*********************,Success,f
6268,TC-04059,CWIX 2021,*********************,Success,f
6269,TC-04060,CWIX 2021,*********************,Success,f
6270,TC-04061,CWIX 2021,*********************,Success,f
6271,TC-04062,CWIX 2021,*********************,Success,f
6272,TC-04063,CWIX 2021,*********************,Success,f
6273,TC-04064,CWIX 2021,*********************,Success,f
6274,TC-04065,CWIX 2021,*********************,Success,f
6275,TC-04066,CWIX 2021,*********************,Success,f
6276,TC-04067,CWIX 2021,*********************,Success,f
6277,TC-04068,CWIX 2021,*********************,Success,f
6278,TC-04069,CWIX 2021,*********************,Success,f
6279,TC-04071,CWIX 2021,*********************,Success,f
6280,TC-04072,CWIX 2021,*********************,Success,f
6281,TC-04073,CWIX 2021,*********************,Success,f
6282,TC-04076,CWIX 2021,*********************,Success,f
6283,TC-04077,CWIX 2021,*********************,Success,f
6284,TC-04078,CWIX 2021,*********************,Success,f
6285,TC-04079,CWIX 2021,*********************,Success,f
6286,TC-04080,CWIX 2021,*********************,Interoperability Issue,f
6287,TC-04081,CWIX 2021,*********************,Success,f
6288,TC-04082,CWIX 2021,*********************,Success,f
6289,TC-04083,CWIX 2021,*********************,Interoperability Issue,f
6290,TC-04084,CWIX 2021,*********************,Success,f
6291,TC-04085,CWIX 2021,*********************,Success,f
6292,TC-04086,CWIX 2021,*********************,Success,f
6293,TC-04087,CWIX 2021,*********************,Interoperability Issue,f
6294,TC-04088,CWIX 2021,*********************,Success,f
6295,TC-04089,CWIX 2021,*********************,Success,f
6296,TC-04090,CWIX 2021,*********************,Success,f
6297,TC-04091,CWIX 2021,*********************,Success,f
6298,TC-04092,CWIX 2021,*********************,Success,f
6299,TC-04093,CWIX 2021,*********************,Success,f
6300,TC-04094,CWIX 2021,*********************,Interoperability Issue,f
6301,TC-04095,CWIX 2021,*********************,Success,f
6302,TC-04096,CWIX 2021,*********************,Not Tested,f
6303,TC-04097,CWIX 2021,*********************,Not Tested,f
6304,TC-04098,CWIX 2021,*********************,Not Tested,f
6305,TC-04099,CWIX 2021,*********************,Interoperability Issue,f
6306,TC-04100,CWIX 2021,*********************,Interoperability Issue,f
6307,TC-04101,CWIX 2021,*********************,Interoperability Issue,f
6308,TC-04102,CWIX 2021,*********************,Interoperability Issue,f
6309,TC-04103,CWIX 2021,*********************,Interoperability Issue,f
6310,TC-04104,CWIX 2021,*********************,Interoperability Issue,f
6311,TC-04105,CWIX 2021,*********************,Success,f
6312,TC-04106,CWIX 2021,*********************,Success,f
6313,TC-04107,CWIX 2021,*********************,Interoperability Issue,f
6314,TC-04108,CWIX 2021,*********************,Success,f
6315,TC-04109,CWIX 2021,*********************,Success,f
6316,TC-04110,CWIX 2021,*********************,Interoperability Issue,f
6317,TC-04111,CWIX 2021,*********************,Success,f
6318,TC-04112,CWIX 2021,*********************,Interoperability Issue,f
6319,TC-04113,CWIX 2021,*********************,Interoperability Issue,f
6320,TC-04114,CWIX 2021,*********************,Limited Success,f
6321,TC-04115,CWIX 2021,*********************,Limited Success,f
6322,TC-04116,CWIX 2021,*********************,Success,f
6323,TC-04117,CWIX 2021,*********************,Interoperability Issue,f
6324,TC-04118,CWIX 2021,*********************,Not Tested,f
6325,TC-04119,CWIX 2021,*********************,Success,f
6326,TC-04120,CWIX 2021,*********************,Interoperability Issue,f
6327,TC-04121,CWIX 2021,*********************,Limited Success,f
6328,TC-04122,CWIX 2021,*********************,Success,f
6329,TC-04123,CWIX 2021,*********************,Interoperability Issue,f
6330,TC-04124,CWIX 2021,*********************,Success,f
6331,TC-04125,CWIX 2021,*********************,Success,f
6332,TC-04126,CWIX 2021,*********************,Interoperability Issue,f
6333,TC-04127,CWIX 2021,*********************,Interoperability Issue,f
6334,TC-04128,CWIX 2021,*********************,Success,f
6335,TC-04129,CWIX 2021,*********************,Success,f
6336,TC-04130,CWIX 2021,*********************,Success,f
6337,TC-04131,CWIX 2021,*********************,Success,f
6338,TC-04132,CWIX 2021,*********************,Interoperability Issue,f
6339,TC-04133,CWIX 2021,*********************,Interoperability Issue,f
6340,TC-04134,CWIX 2021,*********************,Success,f
6341,TC-04135,CWIX 2021,*********************,Success,f
6342,TC-04136,CWIX 2021,*********************,Success,f
6343,TC-04137,CWIX 2021,*********************,Success,f
6344,TC-04138,CWIX 2021,*********************,Interoperability Issue,f
6345,TC-04139,CWIX 2021,*********************,Interoperability Issue,f
6346,TC-04140,CWIX 2021,*********************,Success,f
6347,TC-04141,CWIX 2021,*********************,Success,f
6348,TC-04142,CWIX 2021,*********************,Success,f
6349,TC-04143,CWIX 2021,*********************,Success,f
6350,TC-04144,CWIX 2021,*********************,Success,f
6351,TC-04145,CWIX 2021,*********************,Limited Success,f
6352,TC-04146,CWIX 2021,*********************,Interoperability Issue,f
6353,TC-04147,CWIX 2021,*********************,Interoperability Issue,f
6354,TC-04148,CWIX 2021,*********************,Success,f
6355,TC-04149,CWIX 2021,*********************,Success,f
6356,TC-04150,CWIX 2021,*********************,Success,f
6357,TC-04151,CWIX 2021,*********************,Success,f
6358,TC-04152,CWIX 2021,*********************,Success,f
6359,TC-04153,CWIX 2021,*********************,Success,f
6360,TC-04154,CWIX 2021,*********************,Success,f
6361,TC-04155,CWIX 2021,*********************,Success,f
6362,TC-04156,CWIX 2021,*********************,Success,f
6363,TC-04157,CWIX 2021,*********************,Limited Success,f
6364,TC-04158,CWIX 2021,*********************,Interoperability Issue,f
6365,TC-04159,CWIX 2021,*********************,Interoperability Issue,f
6366,TC-04160,CWIX 2021,*********************,Success,f
6367,TC-04161,CWIX 2021,*********************,Success,f
6368,TC-04162,CWIX 2021,*********************,Success,f
6369,TC-04163,CWIX 2021,*********************,Success,f
6370,TC-04164,CWIX 2021,*********************,Success,f
6371,TC-04165,CWIX 2021,*********************,Success,f
6372,TC-04166,CWIX 2021,*********************,Success,f
6373,TC-04167,CWIX 2021,*********************,Success,f
6374,TC-04168,CWIX 2021,*********************,Success,f
6375,TC-04169,CWIX 2021,*********************,Success,f
6376,TC-04170,CWIX 2021,*********************,Success,f
6377,TC-04171,CWIX 2021,*********************,Success,f
6378,TC-04172,CWIX 2021,*********************,Success,f
6379,TC-04173,CWIX 2021,*********************,Success,f
6380,TC-04174,CWIX 2021,*********************,Success,f
6381,TC-04175,CWIX 2021,*********************,Success,f
6382,TC-04176,CWIX 2021,*********************,Success,f
6383,TC-04177,CWIX 2021,*********************,Success,f
6384,TC-04178,CWIX 2021,*********************,Success,f
6385,TC-04179,CWIX 2021,*********************,Success,f
6386,TC-04180,CWIX 2021,*********************,Success,f
6387,TC-04181,CWIX 2021,*********************,Success,f
6388,TC-04182,CWIX 2021,*********************,Success,f
6389,TC-04183,CWIX 2021,*********************,Success,f
6390,TC-04184,CWIX 2021,*********************,Success,f
6391,TC-04185,CWIX 2021,*********************,Success,f
6392,TC-04186,CWIX 2021,*********************,Success,f
6393,TC-04187,CWIX 2021,*********************,Success,f
6394,TC-04188,CWIX 2021,*********************,Success,f
6395,TC-04189,CWIX 2021,*********************,Success,f
6396,TC-04190,CWIX 2021,*********************,Success,f
6397,TC-04191,CWIX 2021,*********************,Success,f
6398,TC-04192,CWIX 2021,*********************,Success,f
6399,TC-04193,CWIX 2021,*********************,Success,f
6400,TC-04194,CWIX 2021,*********************,Success,f
6401,TC-04195,CWIX 2021,*********************,Success,f
6402,TC-04196,CWIX 2021,*********************,Success,f
6403,TC-04197,CWIX 2021,*********************,Limited Success,f
6404,TC-04198,CWIX 2021,*********************,Interoperability Issue,f
6405,TC-04199,CWIX 2021,*********************,Interoperability Issue,f
6406,TC-04200,CWIX 2021,*********************,Success,f
6407,TC-04201,CWIX 2021,*********************,Success,f
6408,TC-04202,CWIX 2021,*********************,Success,f
6409,TC-04203,CWIX 2021,*********************,Success,f
6410,TC-04204,CWIX 2021,*********************,Success,f
6411,TC-04205,CWIX 2021,*********************,Success,f
6412,TC-04206,CWIX 2021,*********************,Success,f
6413,TC-04207,CWIX 2021,*********************,Not Tested,f
6414,TC-04208,CWIX 2021,*********************,Not Tested,f
6415,TC-04209,CWIX 2021,*********************,Not Tested,f
6416,TC-04210,CWIX 2021,*********************,Success,f
6417,TC-04211,CWIX 2021,*********************,Success,f
6418,TC-04212,CWIX 2021,*********************,Success,f
6419,TC-04213,CWIX 2021,*********************,Success,f
6420,TC-04214,CWIX 2021,*********************,Success,f
6421,TC-04215,CWIX 2021,*********************,Success,f
6422,TC-04216,CWIX 2021,*********************,Success,f
6423,TC-04217,CWIX 2021,*********************,Success,f
6424,TC-04218,CWIX 2021,*********************,Success,f
6425,TC-04219,CWIX 2021,*********************,Success,f
6426,TC-04220,CWIX 2021,*********************,Success,f
6427,TC-04221,CWIX 2021,*********************,Success,f
6428,TC-04222,CWIX 2021,*********************,Success,f
6429,TC-04223,CWIX 2021,*********************,Success,f
6430,TC-04224,CWIX 2021,*********************,Success,f
6431,TC-04225,CWIX 2021,*********************,Success,f
6432,TC-04226,CWIX 2021,*********************,Success,f
6433,TC-04227,CWIX 2021,*********************,Success,f
6434,TC-04228,CWIX 2021,*********************,Success,f
6435,TC-04229,CWIX 2021,*********************,Success,f
6436,TC-04230,CWIX 2021,*********************,Success,f
6710,TC-03578,CWIX 2022,*********************,Success,f
6437,TC-04231,CWIX 2021,*********************,Success,f
6438,TC-04232,CWIX 2021,*********************,Success,f
6439,TC-04233,CWIX 2021,*********************,Success,f
6440,TC-04234,CWIX 2021,*********************,Success,f
6441,TC-04235,CWIX 2021,*********************,Success,f
6442,TC-04236,CWIX 2021,*********************,Success,f
6443,TC-04237,CWIX 2021,*********************,Success,f
6444,TC-04238,CWIX 2021,*********************,Success,f
6445,TC-04239,CWIX 2021,*********************,Success,f
6446,TC-04240,CWIX 2021,*********************,Success,f
6447,TC-04241,CWIX 2021,*********************,Success,f
6448,TC-04242,CWIX 2021,*********************,Success,f
6449,TC-04243,CWIX 2021,*********************,Success,f
6450,TC-04244,CWIX 2021,*********************,Success,f
6451,TC-04245,CWIX 2021,*********************,Success,f
6452,TC-04246,CWIX 2021,*********************,Success,f
6453,TC-04247,CWIX 2021,*********************,Success,f
6454,TC-04248,CWIX 2021,*********************,Not Tested,f
6455,TC-04249,CWIX 2021,*********************,Not Tested,f
6456,TC-04250,CWIX 2021,*********************,Not Tested,f
6457,TC-04251,CWIX 2021,*********************,Success,f
6458,TC-04252,CWIX 2021,*********************,Success,f
6459,TC-04253,CWIX 2021,*********************,Success,f
6460,TC-04254,CWIX 2021,*********************,Success,f
6461,TC-04255,CWIX 2021,*********************,Success,f
6462,TC-04256,CWIX 2021,*********************,Success,f
6463,TC-04257,CWIX 2021,*********************,Success,f
6464,TC-04258,CWIX 2021,*********************,Success,f
6465,TC-04259,CWIX 2021,*********************,Success,f
6466,TC-04260,CWIX 2021,*********************,Not Tested,f
6467,TC-04261,CWIX 2021,*********************,Not Tested,f
6468,TC-04262,CWIX 2021,*********************,Not Tested,f
6469,TC-04263,CWIX 2021,*********************,Success,f
6470,TC-04264,CWIX 2021,*********************,Success,f
6471,TC-04265,CWIX 2021,*********************,Success,f
6472,TC-04266,CWIX 2021,*********************,Success,f
6473,TC-04267,CWIX 2021,*********************,Success,f
6474,TC-04268,CWIX 2021,*********************,Success,f
6475,TC-04269,CWIX 2021,*********************,Success,f
6476,TC-04270,CWIX 2021,*********************,Success,f
6477,TC-04271,CWIX 2021,*********************,Success,f
6478,TC-04272,CWIX 2021,*********************,Not Tested,f
6479,TC-04273,CWIX 2021,*********************,Not Tested,f
6480,TC-04274,CWIX 2021,*********************,Not Tested,f
6481,TC-04275,CWIX 2021,*********************,Success,f
6482,TC-04276,CWIX 2021,*********************,Success,f
6483,TC-04277,CWIX 2021,*********************,Success,f
6484,TC-04278,CWIX 2021,*********************,Success,f
6485,TC-04279,CWIX 2021,*********************,Success,f
6486,TC-04280,CWIX 2021,*********************,Success,f
6487,TC-04281,CWIX 2021,*********************,Success,f
6488,TC-04282,CWIX 2021,*********************,Success,f
6489,TC-04283,CWIX 2021,*********************,Not Tested,f
6490,TC-04284,CWIX 2021,*********************,Success,f
6491,TC-04285,CWIX 2021,*********************,Success,f
6492,TC-04286,CWIX 2021,*********************,Success,f
6493,TC-04287,CWIX 2021,*********************,Not Tested,f
6494,TC-04288,CWIX 2021,*********************,Success,f
6495,TC-04289,CWIX 2021,*********************,Success,f
6496,TC-04290,CWIX 2021,*********************,Success,f
6497,TC-04291,CWIX 2021,*********************,Not Tested,f
6498,TC-04292,CWIX 2021,*********************,Success,f
6499,TC-04293,CWIX 2021,*********************,Success,f
6500,TC-04294,CWIX 2021,*********************,Success,f
6501,TC-04295,CWIX 2021,*********************,Success,f
6502,TC-03337,CWIX 2022,*********************,Success,f
6503,TC-03341,CWIX 2022,*********************,Success,f
6504,TC-03343,CWIX 2022,*********************,Success,f
6505,TC-03344,CWIX 2022,*********************,Success,f
6506,TC-03349,CWIX 2022,*********************,Success,f
6507,TC-03350,CWIX 2022,*********************,Not Tested,f
6508,TC-03351,CWIX 2022,*********************,Success,f
6509,TC-03352,CWIX 2022,*********************,Not Tested,f
6510,TC-03353,CWIX 2022,*********************,Limited Success,f
6511,TC-03354,CWIX 2022,*********************,Success,f
6512,TC-03355,CWIX 2022,*********************,Success,f
6513,TC-03356,CWIX 2022,*********************,Not Tested,f
6514,TC-03361,CWIX 2022,*********************,Success,f
6515,TC-03362,CWIX 2022,*********************,Not Tested,f
6516,TC-03363,CWIX 2022,*********************,Success,f
6517,TC-03364,CWIX 2022,*********************,Success,f
6518,TC-03365,CWIX 2022,*********************,Success,f
6519,TC-03366,CWIX 2022,*********************,Success,f
6520,TC-03367,CWIX 2022,*********************,Success,f
6521,TC-03369,CWIX 2022,*********************,Success,f
6522,TC-03370,CWIX 2022,*********************,Success,f
6523,TC-03371,CWIX 2022,*********************,Success,f
6524,TC-03372,CWIX 2022,*********************,Success,f
6525,TC-03375,CWIX 2022,*********************,Success,f
6526,TC-03376,CWIX 2022,*********************,Not Tested,f
6527,TC-03442,CWIX 2022,*********************,Success,f
6528,TC-03377,CWIX 2022,*********************,Success,f
6529,TC-03378,CWIX 2022,*********************,Success,f
6530,TC-03379,CWIX 2022,*********************,Success,f
6531,TC-03380,CWIX 2022,*********************,Not Tested,f
6532,TC-03381,CWIX 2022,*********************,Not Tested,f
6533,TC-03382,CWIX 2022,*********************,Not Tested,f
6534,TC-03383,CWIX 2022,*********************,Not Tested,f
6535,TC-03384,CWIX 2022,*********************,Not Tested,f
6536,TC-03385,CWIX 2022,*********************,Not Tested,f
6537,TC-03386,CWIX 2022,*********************,Not Tested,f
6538,TC-03387,CWIX 2022,*********************,Not Tested,f
6539,TC-03388,CWIX 2022,*********************,Success,f
6540,TC-03389,CWIX 2022,*********************,Success,f
6541,TC-03390,CWIX 2022,*********************,Success,f
6542,TC-03391,CWIX 2022,*********************,Success,f
6543,TC-03392,CWIX 2022,*********************,Success,f
6544,TC-03393,CWIX 2022,*********************,Success,f
6545,TC-03394,CWIX 2022,*********************,Success,f
6546,TC-03395,CWIX 2022,*********************,Not Tested,f
6547,TC-03396,CWIX 2022,*********************,Not Tested,f
6548,TC-03397,CWIX 2022,*********************,Success,f
6549,TC-03398,CWIX 2022,*********************,Success,f
6550,TC-03399,CWIX 2022,*********************,Success,f
6551,TC-03400,CWIX 2022,*********************,Success,f
6552,TC-03401,CWIX 2022,*********************,Not Tested,f
6553,TC-03402,CWIX 2022,*********************,Success,f
6554,TC-03403,CWIX 2022,*********************,Success,f
6555,TC-03404,CWIX 2022,*********************,Success,f
6556,TC-03405,CWIX 2022,*********************,Not Tested,f
6557,TC-03406,CWIX 2022,*********************,Success,f
6558,TC-03407,CWIX 2022,*********************,Success,f
6559,TC-03408,CWIX 2022,*********************,Success,f
6560,TC-03410,CWIX 2022,*********************,Success,f
6561,TC-03411,CWIX 2022,*********************,Success,f
6562,TC-03412,CWIX 2022,*********************,Success,f
6563,TC-03413,CWIX 2022,*********************,Success,f
6564,TC-03414,CWIX 2022,*********************,Success,f
6565,TC-03415,CWIX 2022,*********************,Success,f
6566,TC-03416,CWIX 2022,*********************,Success,f
6567,TC-03417,CWIX 2022,*********************,Success,f
6568,TC-03418,CWIX 2022,*********************,Success,f
6569,TC-03419,CWIX 2022,*********************,Success,f
6570,TC-03420,CWIX 2022,*********************,Success,f
6571,TC-03421,CWIX 2022,*********************,Success,f
6572,TC-03422,CWIX 2022,*********************,Success,f
6573,TC-03423,CWIX 2022,*********************,Success,f
6574,TC-03424,CWIX 2022,*********************,Success,f
6575,TC-03427,CWIX 2022,*********************,Success,f
6576,TC-03428,CWIX 2022,*********************,Success,f
6577,TC-03429,CWIX 2022,*********************,Success,f
6578,TC-03430,CWIX 2022,*********************,Success,f
6579,TC-03431,CWIX 2022,*********************,Success,f
6580,TC-03433,CWIX 2022,*********************,Success,f
6581,TC-03434,CWIX 2022,*********************,Success,f
6582,TC-03435,CWIX 2022,*********************,Success,f
6583,TC-03436,CWIX 2022,*********************,Success,f
6584,TC-03437,CWIX 2022,*********************,Success,f
6585,TC-03438,CWIX 2022,*********************,Success,f
6586,TC-03439,CWIX 2022,*********************,Success,f
6587,TC-03440,CWIX 2022,*********************,Success,f
6588,TC-03441,CWIX 2022,*********************,Success,f
6589,TC-56437,CWIX 2022,*********************,Success,f
6590,TC-03445,CWIX 2022,*********************,Success,f
6591,TC-03446,CWIX 2022,*********************,Success,f
6592,TC-03447,CWIX 2022,*********************,Success,f
6593,TC-03448,CWIX 2022,*********************,Success,f
6594,TC-03449,CWIX 2022,*********************,Success,f
6595,TC-03450,CWIX 2022,*********************,Success,f
6596,TC-03452,CWIX 2022,*********************,Success,f
6597,TC-03453,CWIX 2022,*********************,Success,f
6598,TC-03454,CWIX 2022,*********************,Success,f
6599,TC-03455,CWIX 2022,*********************,Success,f
6600,TC-03456,CWIX 2022,*********************,Success,f
6601,TC-03457,CWIX 2022,*********************,Success,f
6602,TC-03458,CWIX 2022,*********************,Success,f
6603,TC-03459,CWIX 2022,*********************,Success,f
6604,TC-03460,CWIX 2022,*********************,Success,f
6605,TC-03462,CWIX 2022,*********************,Not Tested,f
